Unnamed: 0,GVKEY,TICKER,CEOANN,SALARY,BONUS,STOCK_AWARDS,OPTION_AWARDS,OTHCOMP,TOTAL_CURR,AGE,TDC1,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,GENDER,CUSIP,NAICSDESC,SIC,MKVALT,size_category,signature_index
291,2184,BBY,CEO,1121.154,0.0,3632.679,2265.594,55.532,1121.154,52.0,8214.959,2011,2009-06-24,,2012-04-09,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,8432.58,Small,b2e93a9515ca949dd57fbbe22e9eb1cd
292,2184,BBY,CEO,492.596,3500.0,11801.306,3750.002,6.788,3992.596,54.0,19550.693,2012,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,5500.3678,Small,402241a123b6f3a594f86924320c5673
293,2184,BBY,CEO,1175.0,0.0,8167.213,2000.36,24.146,1175.0,55.0,13881.219,2013,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,8162.5185,Small,d39f78180de3c1e980a57c36ca29500a
295,2184,BBY,CEO,1175.0,0.0,8011.688,1842.715,68.67,1175.0,57.0,14912.123,2015,2012-09-01,,2019-06-11,MALE,08651610,Electronics Stores (eff thru 6/14/2022),5731,9043.1475,Small,e9b0c48639601318de9bd7b858213cdf
300,2220,BIO,CEO,759.361,0.0,1014.84,1538.752,15.527,759.361,60.0,3949.151,2010,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,2896.2601,Small,f9bedfa1ff2dbc4c33f5a63585e4b544
301,2220,BIO,CEO,770.0,0.0,1200.72,1703.502,15.814,770.0,61.0,3844.998,2011,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,2703.117,Small,eac5093e3cbf622526cd45cd59bd1bf9
302,2220,BIO,CEO,803.385,0.0,1404.282,1780.847,16.064,803.385,62.0,4520.753,2012,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,2986.9345,Small,d827fbb6d7565c0118cf61e6530e99ed
303,2220,BIO,CEO,810.0,0.0,1527.5,1994.097,16.314,810.0,63.0,4565.611,2013,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,3557.6397,Small,c66a6b4795f0a74eb32cf15575aa9c1b
304,2220,BIO,CEO,843.077,0.0,1198.0,1725.49,16.564,843.077,64.0,4741.256,2014,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,3504.4243,Small,6c5b34b929c2812923195cf3e2c880b5
305,2220,BIO,CEO,885.558,0.0,2232.96,872.182,105.925,885.558,65.0,5389.555,2015,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,4066.0302,Small,9704c8849e34a59d4d61509b397daf3e
306,2220,BIO,CEO,914.32,0.0,2389.8,829.917,22.013,914.32,66.0,4876.323,2016,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,5395.7526,Small,c7f10011c4f569f8c2acafbac00c28fd
307,2220,BIO,CEO,922.022,0.0,2807.74,1012.928,24.168,922.022,67.0,5404.676,2017,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,7106.8797,Small,2c17f7b3290b3c2908763784983d6428
308,2220,BIO,CEO,942.468,0.0,4239.95,1711.111,255.685,942.468,68.0,7639.414,2018,2003-01-01,,,MALE,09057220,Analytical Laboratory Instrument Manufacturing,3826,6909.0751,Small,5445d87ed10d7ca4d963305608d77fda
320,2312,RHI,CEO,525.0,0.0,6553.002,0.0,564.319,525.0,64.0,9158.083,2010,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,4473.1998,Small,fb0c52ed0dcb627c63183f21a3d67d62
321,2312,RHI,CEO,525.0,0.0,4549.999,0.0,0.001,525.0,65.0,9991.023,2011,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,4043.7676,Small,79b9c4ed077e0b842ee2e02d819d99a6
322,2312,RHI,CEO,525.0,0.0,4944.001,0.0,0.0,525.0,66.0,8590.608,2012,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,4436.949,Small,391d46100c56caa529ad87625c3bd50f
323,2312,RHI,CEO,525.0,0.0,5470.169,0.0,0.0,525.0,67.0,9075.334,2013,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,5772.1973,Small,25d6b5d079d3ee77c65746ef2c716b61
324,2312,RHI,CEO,525.0,0.0,5312.996,0.0,0.0,525.0,68.0,9156.277,2014,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,7889.1229,Small,203c657918d2cc64f6ca0b801e09ad79
325,2312,RHI,CEO,525.0,0.0,6213.878,0.0,0.0,525.0,69.0,9859.221,2015,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,6182.6938,Small,685598ded6c1fa9b9e9e2d9b09f56bfb
326,2312,RHI,CEO,525.0,0.0,5536.448,0.0,0.0,525.0,70.0,8840.04,2016,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,6233.9377,Small,075097ea953ef71a46a3b54af6067f4e
327,2312,RHI,CEO,525.0,0.0,5259.168,0.0,0.0,525.0,71.0,8799.147,2017,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,6901.4559,Small,c93a849521a20cee4f2d4ff91d98128f
328,2312,RHI,CEO,525.0,0.0,5259.162,0.0,0.0,525.0,72.0,9132.451,2018,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,6811.2616,Small,6ab1392b25230b508f6b4c635628311b
329,2312,RHI,CEO,525.0,0.0,5810.229,0.0,0.0,525.0,73.0,9342.072,2019,1987-01-01,,2019-12-01,MALE,77032310,Temporary Help Services,7363,7269.828,Small,0a2c2941840ab20e59f831bcac943ad6
349,2547,CI,CEO,1000.0,0.0,4474.993,2198.019,91.983,1000.0,45.0,15121.37,2010,2009-12-25,,,MALE,12552310,Direct Health and Medical Insurance Carriers,6324,9967.1208,Small,6d95433b467bac58eea17e59c418cf97
379,2710,STZ,CEO,1129.647,0.0,2261.452,2144.153,310.367,1129.647,52.0,8470.016,2010,2007-07-01,,2019-02-01,MALE,21036P10,Breweries,2082,4287.2904,Small,63194d9a7f2c625edc888f84cd2f39e9
380,2710,STZ,CEO,1202.465,0.0,2318.324,2144.045,414.391,1202.465,53.0,7706.881,2011,2007-07-01,,2019-02-01,MALE,21036P10,Breweries,2082,4244.2893,Small,b061fa48c874e42aed5abff17192c6ba
381,2710,STZ,CEO,1187.616,0.0,3053.284,1835.442,301.907,1187.616,54.0,8014.309,2012,2007-07-01,,2019-02-01,MALE,21036P10,Breweries,2082,8178.2962,Small,3d70e56ead0d41d7f9d769ac069ffa87
438,3026,CHD,CEO,893.75,0.0,86.835,1799.08,307.836,893.75,56.0,4195.801,2010,2007-05-01,,2015-01-01,MALE,17134010,Soap and Other Detergent Manufacturing,2840,4914.5691,Small,173e29cf6bd3500851b3ce4650c8cfc8
439,3026,CHD,CEO,922.5,0.0,44.704,1890.882,214.718,922.5,57.0,3072.804,2011,2007-05-01,,2015-01-01,MALE,17134010,Soap and Other Detergent Manufacturing,2840,6511.0531,Small,de1d370fbdbaaac7fd4a0ffd1f60531d
440,3026,CHD,CEO,930.0,0.0,0.0,1890.309,148.507,930.0,58.0,4298.716,2012,2007-05-01,,2015-01-01,MALE,17134010,Soap and Other Detergent Manufacturing,2840,7434.4982,Small,99c8f6a5b36efd09a92703ebf5e0bed6
441,3026,CHD,CEO,982.5,0.0,0.0,3749.996,292.181,982.5,59.0,6478.777,2013,2007-05-01,,2015-01-01,MALE,17134010,Soap and Other Detergent Manufacturing,2840,9210.6002,Small,5efbe8823e84a059bb02a89a0690acb0
448,3062,CTAS,CEO,746.75,0.0,2344.561,751.957,83.04,746.75,52.0,4610.308,2010,2003-07-10,1981-01-01,2021-05-31,MALE,17290810,Linen Supply,7200,4519.6344,Small,7a4ce6b95c33b701b79cdd74623feb7d
449,3062,CTAS,CEO,769.153,0.0,932.715,897.499,123.766,769.153,53.0,5030.188,2011,2003-07-10,1981-01-01,2021-05-31,MALE,17290810,Linen Supply,7200,4668.588,Small,06c142e597d23771cc221ae836c9ec7a
450,3062,CTAS,CEO,792.227,0.0,1280.475,887.586,156.907,792.227,54.0,3244.306,2012,2003-07-10,1981-01-01,2021-05-31,MALE,17290810,Linen Supply,7200,5582.7847,Small,ad9a8707b04728e1d33aa00a0d97c1fc
451,3062,CTAS,CEO,815.994,0.0,3082.864,0.0,144.666,815.994,55.0,4700.884,2013,2003-07-10,1981-01-01,2021-05-31,MALE,17290810,Linen Supply,7200,7270.4006,Small,3e147e7bca8c279da297d90ab181f188
452,3062,CTAS,CEO,840.474,0.0,4116.782,0.0,332.64,840.474,56.0,6092.296,2014,2003-07-10,1981-01-01,2021-05-31,MALE,17290810,Linen Supply,7200,9616.5113,Small,418e5a39075f1f3bf5b695505549412d
453,3062,CTAS,CEO,1000.0,0.0,5171.886,0.0,280.362,1000.0,57.0,7486.774,2015,2003-07-10,1981-01-01,2021-05-31,MALE,17290810,Linen Supply,7200,9879.3924,Small,7241416e40c7577a0f2c4244288eae85
457,3121,CLX,CEO,1075.0,0.0,2500.108,2500.005,201.851,1075.0,59.0,8244.214,2010,2006-10-02,,2014-11-20,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,8625.6324,Small,f714a8a16650d887e6629031b732fd49
458,3121,CLX,CEO,1135.385,0.0,2625.295,2625.018,246.354,1135.385,60.0,7364.602,2011,2006-10-02,,2014-11-20,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,8839.1585,Small,2e6987e9b2bb9d3c9677af54315f3abc
459,3121,CLX,CEO,1154.423,0.0,2625.408,2625.111,334.86,1154.423,61.0,9480.022,2012,2006-10-02,,2014-11-20,MALE,18905410,Polish and Other Sanitation Good Manufacturing,2842,9388.0625,Small,cf2635b462e015c744468d105e24d0b9
507,3231,CMA,CEO,2727.452,0.0,1233.54,757.68,32.18,2727.452,61.0,8366.361,2010,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,7456.8384,Small,3e9198f7277f9ca84fb5562ac9f9c1d3
508,3231,CMA,CEO,1170.873,0.0,2127.04,1349.01,9.8,1170.873,62.0,7144.5,2011,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,5091.2172,Small,42ae8f5f0678be074a4aced2bb022f6d
509,3231,CMA,CEO,1210.512,0.0,2761.68,1047.682,10.0,1210.512,63.0,7150.359,2012,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,5712.2635,Small,2a9cf7061df7b5a005c58b9a1f96ad9a
510,3231,CMA,CEO,1236.154,0.0,3166.123,314.729,10.2,1236.154,64.0,6463.206,2013,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,8666.7322,Small,838b7ec1b76ac1139d63160860a2bd07
511,3231,CMA,CEO,1261.154,0.0,3175.039,368.07,10.4,1261.154,65.0,6535.063,2014,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,8385.25,Small,1ce25f873c5756217d30b158f1901028
512,3231,CMA,CEO,1289.327,0.0,3193.445,356.208,10.6,1289.327,66.0,6089.28,2015,2002-01-01,1995-01-01,2019-04-23,MALE,20034010,Commercial Banking,6020,7349.8656,Small,7fdcf1af1672c56ca3bcb73b099c0afc
527,3336,DXC,CEO,1107.692,0.0,4602.406,2703.16,212.301,1107.692,60.0,9939.559,2010,2007-05-22,,2012-03-19,MALE,23355L10,Computer Systems Design Services,7370,7527.8591,Small,bd94976b776031148952235e52668f87
528,3336,DXC,CEO,1086.058,0.0,3893.704,2588.553,11190.177,1086.058,61.0,18758.492,2011,2007-05-22,,2012-03-19,MALE,23355L10,Computer Systems Design Services,7370,4646.7179,Small,3594b45f20cd9ebca5eebd06c380d50c
529,3336,DXC,CEO,1250.0,0.0,13656.687,2936.58,442.921,1250.0,60.0,21288.188,2012,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,7392.5737,Small,59039d511de77007deba4d44f12fb05b
530,3336,DXC,CEO,1250.0,0.0,5929.207,3582.098,323.39,1250.0,61.0,13267.195,2013,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,8853.6282,Small,1f288001f0d202a2efc548191a64f04c
531,3336,DXC,CEO,1250.0,0.0,8614.596,3262.979,451.305,1250.0,62.0,15453.88,2014,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,9059.1014,Small,aab88c63eb8882ff1a0942a8efc80ba8
532,3336,DXC,CEO,1250.0,2250.0,16461.437,3577.091,285.203,3500.0,63.0,23823.739,2015,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,4758.9226,Small,2c696307f0b53a4ef7a2828e0d1573f6
533,3336,DXC,CEO,1250.0,3750.0,8178.469,5147.914,357.587,5000.0,64.0,18683.97,2016,2017-04-01,,2019-09-12,MALE,23355L10,Computer Systems Design Services,7370,9751.044,Small,385c71d600bb6f830fa1df23935898cc
555,3439,CMS,CEO,758.333,0.0,2106.374,0.0,17.976,758.333,52.0,3852.591,2010,2010-05-21,,2016-01-01,MALE,12589610,Electric Power Generation,4931,4643.0808,Small,34d3497e19beb8766aebf95e454c3575
556,3439,CMS,CEO,950.0,0.0,2610.452,0.0,44.035,950.0,53.0,4753.987,2011,2010-05-21,,2016-01-01,MALE,12589610,Electric Power Generation,4931,5610.528,Small,c6b27f17fb68719333058b1523915fb7
557,3439,CMS,CEO,1045.0,0.0,2952.106,0.0,13.578,1045.0,54.0,5107.934,2012,2010-05-21,,2016-01-01,MALE,12589610,Electric Power Generation,4931,6438.0754,Small,4cd78171ee897cb9c786450551e91264
558,3439,CMS,CEO,1075.0,0.0,3089.631,0.0,43.551,1075.0,55.0,5659.432,2013,2010-05-21,,2016-01-01,MALE,12589610,Electric Power Generation,4931,7124.4875,Small,0dc909343eb319b530ec36a784cdb6f4
